id,area_px,centroid_y,centroid_x,equivalent_diameter_px,eccentricity,solidity
1,8391,2040.1126206649983,1702.5980216899059,103.36224175138982,0.46993834368636117,0.926363435637006
2,6060,2448.009900990099,2064.953135313531,87.8398067000098,0.709738945388086,0.9807412202621784
3,12087,2569.2485314801024,2160.4612393480597,124.05501351099807,0.4621094442233488,0.9834825061025224
